id,name,rubys,imageURL,affiliateURL,bust,cup,waist,hip,height,birthday,blood_type,hobby,prefectures
1017669,秋本翼,あきもとつばさ,http://pics.dmm.co.jp/mono/actjpgs/akimoto_tubasa.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1017669%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1138,山口珠理,やまぐちしゅり,http://pics.dmm.co.jp/mono/actjpgs/yamaguti_syuri.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1138%2F&af_id=avzeus-999&ch=api,90,E,59,90,164,NoData,NoData,NoData,NoData
1060674,日向ふわり,ひなたふわり,http://pics.dmm.co.jp/mono/actjpgs/hinata_huwari.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1060674%2F&af_id=avzeus-999&ch=api,100,G,65,98,155,NoData,NoData,NoData,NoData
1046237,葵百合香,あおいゆりか,http://pics.dmm.co.jp/mono/actjpgs/aoi_yurika.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1046237%2F&af_id=avzeus-999&ch=api,101,G,63,93,NoData,1984-05-21,O,読書、映画,神奈川県
1071498,桐嶋くるみ,きりしまくるみ,http://pics.dmm.co.jp/mono/actjpgs/kirisima_kurumi.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1071498%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1075293,加藤結衣,かとうゆい,http://pics.dmm.co.jp/mono/actjpgs/katou_yui.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1075293%2F&af_id=avzeus-999&ch=api,86,F,57,83,156,1993-12-16,NoData,食べ歩き、早口言葉,京都府
1075774,由良かな,ゆらかな,http://pics.dmm.co.jp/mono/actjpgs/yura_kana.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1075774%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1053257,美甘りか,みあまりか,http://pics.dmm.co.jp/mono/actjpgs/miama_rika.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1053257%2F&af_id=avzeus-999&ch=api,84,E,57,85,163,1999-12-12,NoData,音楽、アニメ、卵料理,兵庫県
1068194,ほむら優音,ほむらゆの,http://pics.dmm.co.jp/mono/actjpgs/homura_yuno.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1068194%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
11238,当真ゆき（桜井マミ）,とうまゆき（さくらいまみ）,http://pics.dmm.co.jp/mono/actjpgs/touma_yuki.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D11238%2F&af_id=avzeus-999&ch=api,92,F,60,88,164,1983-03-15,B,音楽鑑賞、カラオケ、ビリヤード,東京都
13868,大友園子,おおともそのこ,http://pics.dmm.co.jp/mono/actjpgs/ootomo_sonoko.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D13868%2F&af_id=avzeus-999&ch=api,83,B,64,90,166,1969-01-01,NoData,NoData,NoData
23570,雪乃しずく,ゆきのしずく,http://pics.dmm.co.jp/mono/actjpgs/yukino_sizuku3.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D23570%2F&af_id=avzeus-999&ch=api,90,NoData,58,85,161,NoData,NoData,NoData,NoData
1074542,赤井美希,あかいみき,http://pics.dmm.co.jp/mono/actjpgs/akai_miki.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1074542%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1065931,ちゃんよた,ちゃんよた,http://pics.dmm.co.jp/mono/actjpgs/tyanyota.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1065931%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1069132,金谷うの,かなやうの,http://pics.dmm.co.jp/mono/actjpgs/kanaya_uno.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1069132%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1046564,天音優愛,あまねゆあ,http://pics.dmm.co.jp/mono/actjpgs/amane_yua.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1046564%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1074280,鈴原みらん,すずはらみらん,http://pics.dmm.co.jp/mono/actjpgs/suzuhara_miran.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1074280%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,1999-03-30,NoData,美容、メイク、語学（英語・韓国語）,東京都
1076492,逢月ひまり,あいづきひまり,http://pics.dmm.co.jp/mono/actjpgs/aizuki_himari.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1076492%2F&af_id=avzeus-999&ch=api,88,NoData,60,86,155,2002-11-24,NoData,絵を描く事、マッサージ,兵庫県
1041759,優梨まいな,ゆうりまいな,http://pics.dmm.co.jp/mono/actjpgs/yuuri_maina.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1041759%2F&af_id=avzeus-999&ch=api,92,F,67,97,155,1995-05-31,B,絵を描く事、競馬、鉄道,埼玉県
1078107,聖璃とあ,ひじりとあ,http://pics.dmm.co.jp/mono/actjpgs/hiziri_toa.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1078107%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1075256,河北あさひ,かわきたあさひ,http://pics.dmm.co.jp/mono/actjpgs/kawakita_asahi.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1075256%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1036092,野々宮みさと,ののみやみさと,http://pics.dmm.co.jp/mono/actjpgs/nonomiya_misato.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1036092%2F&af_id=avzeus-999&ch=api,90,F,60,88,160,1992-12-14,NoData,お酒、お菓子作り、スポーツ全般（バスケ、バドミントン、テニス）,NoData
1060823,乙白さやか,おとしろさやか,http://pics.dmm.co.jp/mono/actjpgs/otosiro_sayaka.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1060823%2F&af_id=avzeus-999&ch=api,85,C,58,87,169,2001-02-03,NoData,NoData,NoData
1050836,真田さな（真田美樹、真田みづ稀）,さなださな（さなだみき、さなだみづき）,http://pics.dmm.co.jp/mono/actjpgs/sanada_mizuki.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1050836%2F&af_id=avzeus-999&ch=api,93,G,60,90,166,1996-03-14,NoData,ギター、ソフトボール、バスケ,埼玉県
1067710,九条みちる,くじょうみちる,http://pics.dmm.co.jp/mono/actjpgs/kuzyou_mitiru.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1067710%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1030692,成宮いろは,なりみやいろは,http://pics.dmm.co.jp/mono/actjpgs/narumiya_iroha.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1030692%2F&af_id=avzeus-999&ch=api,86,D,61,88,151,NoData,NoData,映画鑑賞、舞台鑑賞、料理,NoData
1050008,菊市桃子,きくいちももこ,http://pics.dmm.co.jp/mono/actjpgs/kikuichi_momoko.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1050008%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1072474,葉山美音,はやまみおん,http://pics.dmm.co.jp/mono/actjpgs/hayama_mion.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1072474%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
7454,望月瞳,もちづきひとみ,http://pics.dmm.co.jp/mono/actjpgs/motiduki_hitomi.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D7454%2F&af_id=avzeus-999&ch=api,86,E,60,89,NoData,1979-06-23,O,スノーボード,NoData
1069437,紺野みいな,こんのみいな,http://pics.dmm.co.jp/mono/actjpgs/konno_miina.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1069437%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1061346,加賀美さら,かがみさら,http://pics.dmm.co.jp/mono/actjpgs/kagami_sara.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1061346%2F&af_id=avzeus-999&ch=api,82,D,58,84,160,2000-02-10,B,音楽鑑賞,NoData
1005606,水咲カレン,みずさきかれん,http://pics.dmm.co.jp/mono/actjpgs/mizusaki_karen.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1005606%2F&af_id=avzeus-999&ch=api,96,I,59,95,161,1984-12-19,A,料理,東京都
1033660,水澤りこ,みずさわりこ,http://pics.dmm.co.jp/mono/actjpgs/mizusawa_riko.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1033660%2F&af_id=avzeus-999&ch=api,95,H,61,92,158,1997-02-11,NoData,新体操,NoData
1058644,星乃マミ,ほしのまみ,http://pics.dmm.co.jp/mono/actjpgs/hosino_mami2.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1058644%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1024513,橘メアリー,たちばなめありー,http://pics.dmm.co.jp/mono/actjpgs/tatibana_mearii.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1024513%2F&af_id=avzeus-999&ch=api,95,H,63,86,167,1993-07-07,O,DJ、絶対音感、中国語検定1級、フルート、歯科衛生士,東京都
1071712,皇ゆず,すめらぎゆず,http://pics.dmm.co.jp/mono/actjpgs/sumeragi_yuzu.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1071712%2F&af_id=avzeus-999&ch=api,86,E,55,82,155,1996-01-16,O,美容、体を動かす事,北海道
1077424,明日葉優,あしたばゆう,http://pics.dmm.co.jp/mono/actjpgs/asitaba_yuu.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1077424%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1073338,上坂めい,かみさかめい,http://pics.dmm.co.jp/mono/actjpgs/kamisaka_mei.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1073338%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1014041,小橋咲,こばしえみ,http://pics.dmm.co.jp/mono/actjpgs/kobasi_emi.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1014041%2F&af_id=avzeus-999&ch=api,88,NoData,58,85,152,1991-10-24,NoData,犬と遊ぶ,愛知県
1058112,瀬崎彩音,せざきあやね,http://pics.dmm.co.jp/mono/actjpgs/sezaki_ayane.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1058112%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1071305,幾田まち,いくだまち,http://pics.dmm.co.jp/mono/actjpgs/ikuda_mati.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1071305%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1022276,葉月可恋,はづきかれん,http://pics.dmm.co.jp/mono/actjpgs/haduki_karen.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1022276%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1019676,立川理恵,たちかわりえ,http://pics.dmm.co.jp/mono/actjpgs/tatikawa_rie.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1019676%2F&af_id=avzeus-999&ch=api,90,G,57,88,160,1993-03-07,NoData,NoData,NoData
1076930,天海一華,あまみいちか,http://pics.dmm.co.jp/mono/actjpgs/amami_itika.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1076930%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1048452,本上さつき,ほんじょうさつき,http://pics.dmm.co.jp/mono/actjpgs/honzyou_satuki.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1048452%2F&af_id=avzeus-999&ch=api,90,G,60,87,157,NoData,NoData,NoData,NoData
1027812,桜ももい,さくらももい,http://pics.dmm.co.jp/mono/actjpgs/sakura_momoi.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1027812%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1065526,初愛ねんね,ういねんね,http://pics.dmm.co.jp/mono/actjpgs/ui_nenne.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1065526%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1057914,花宮あむ,はなみやあむ,http://pics.dmm.co.jp/mono/actjpgs/hanamiya_amu.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1057914%2F&af_id=avzeus-999&ch=api,95,G,60,93,NoData,1999-09-03,NoData,NoData,NoData
1055313,麻倉ゆあ,あさくらゆあ,http://pics.dmm.co.jp/mono/actjpgs/asakura_yua.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1055313%2F&af_id=avzeus-999&ch=api,116,K,63,95,168,1997-11-30,AB,ダンス、金管楽器,NoData
1020949,椎名まりな,しいなまりな,http://pics.dmm.co.jp/mono/actjpgs/siina_marina.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1020949%2F&af_id=avzeus-999&ch=api,98,I,59,87,163,1992-11-20,O,読書,東京都
1071453,月乃ひな,つきのひな,http://pics.dmm.co.jp/mono/actjpgs/tukino_hina.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1071453%2F&af_id=avzeus-999&ch=api,88,H,60,92,154,2001-05-20,O,ピアノ,ピアノ
1034107,埴生みこ,はにゅうみこ,http://pics.dmm.co.jp/mono/actjpgs/hanyu_miko.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1034107%2F&af_id=avzeus-999&ch=api,78,B,61,83,148,1995-10-13,A,音楽鑑賞,東京都
1018026,古川いおり,こがわいおり,http://pics.dmm.co.jp/mono/actjpgs/kogawa_iori.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1018026%2F&af_id=avzeus-999&ch=api,83,C,58,88,155,1992-09-25,O,スポーツ観戦,大阪府
1035377,川崎亜里沙,かわさきありさ,http://pics.dmm.co.jp/mono/actjpgs/kawasaki_arisa.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1035377%2F&af_id=avzeus-999&ch=api,86,D,60,88,158,1995-10-05,A,映画鑑賞,群馬県
1056586,美乃すずめ,みのすずめ,http://pics.dmm.co.jp/mono/actjpgs/mino_suzume.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1056586%2F&af_id=avzeus-999&ch=api,93,G,60,89,NoData,NoData,NoData,料理、二重飛び,兵庫県
1075257,葉月みりあ,はづきみりあ,http://pics.dmm.co.jp/mono/actjpgs/haduki_miria2.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1075257%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1070753,青木桃,あおきもも,http://pics.dmm.co.jp/mono/actjpgs/aoki_momo.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1070753%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1058927,志木あかね,しきあかね,http://pics.dmm.co.jp/mono/actjpgs/siki_akane.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1058927%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1075066,胡桃さくら,くるみさくら,http://pics.dmm.co.jp/mono/actjpgs/kurumi_sakura.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1075066%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1074354,夏巳ゆりか,なつみゆりか,http://pics.dmm.co.jp/mono/actjpgs/natumi_yurika.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1074354%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1072691,優里なお,ゆうりなお,http://pics.dmm.co.jp/mono/actjpgs/yuuri_nao.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1072691%2F&af_id=avzeus-999&ch=api,91,G,60,89,156,NoData,NoData,ぬいぐるみ集め,東京都
1063844,志恩まこ,しおんまこ,http://pics.dmm.co.jp/mono/actjpgs/sion_mako.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1063844%2F&af_id=avzeus-999&ch=api,88,E,58,86,160,NoData,NoData,NoData,NoData
1032774,あおいれな,あおいれな,http://pics.dmm.co.jp/mono/actjpgs/aoi_rena.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1032774%2F&af_id=avzeus-999&ch=api,80,C,57,85,158,NoData,NoData,ショッピング・バレーボール,NoData
1032451,天音ありす,あまねありす,http://pics.dmm.co.jp/mono/actjpgs/amane_arisu.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1032451%2F&af_id=avzeus-999&ch=api,92,NoData,60,83,155,NoData,NoData,剣道,NoData
1047095,彩葉みおり,あやはみおり,http://pics.dmm.co.jp/mono/actjpgs/ayaha_miori.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1047095%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,読書,NoData
16044,大塚ひな,おおつかひな,http://pics.dmm.co.jp/mono/actjpgs/ootuka_hina.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D16044%2F&af_id=avzeus-999&ch=api,80,E,55,80,145,1987-09-14,B,読書、カラオケ,福岡県
1070484,好実ほの,このみほの,http://pics.dmm.co.jp/mono/actjpgs/konomi_hono.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1070484%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1075465,唯奈みつき,ゆいなみつき,http://pics.dmm.co.jp/mono/actjpgs/yuina_mituki.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1075465%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1033290,SERA,せら,http://pics.dmm.co.jp/mono/actjpgs/sera.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1033290%2F&af_id=avzeus-999&ch=api,85,D,58,88,160,NoData,NoData,ダンス、即尺,NoData
